,0.0,0.0,0.0
-77*true,0.0,2.610826716849112,0.004821101260909861
-99*true,0.0,-0.25,0.0
-76*false,-19.025,0.0,0.0
45*true,-10.0,0.0,5.069691076146507
-4*false,-7.238228152383364,37.210087557799454,118.73013452518086
86*true,0.0,0.0,0.29834768535459194
-128*false,-9.5,0.0,0.0
-90*true,0.0,14.791879775922139,0.0
-110*true,0.0,0.0,0.0
-122*false,0.0,0.0,5.0
83*true,-17.70471522438663,-0.25,0.0
-39*true,0.0,0.6715988076865311,0.25731151546217673
-52*true,-10.0,-0.22809055365410608,5.671598807686531
10*true,90.0912203922103,43.431228354691314,140.97109163810163
171*true,-10.0,0.0,0.0
158*true,0.0,0.0,5.0
-5*true,-12.163105382328155,32.16188915220748,124.77822996072793
123*false,0.0,0.0,0.0
-40*false,-28.031006335855146,-0.25,14.607497210637781
-135*true,0.0,0.0,0.0
71*true,0.0,1.3748867975095156,0.0
-30*false,-43.25995902447192,1.8070354155866644,5.91790435951415
-127*false,0.0,0.0,0.0
173*false,0.43875000000000003,0.0,0.0
-64*true,0.0,0.0,0.0
68*true,0.0,0.0,0.225
23*true,-24.429121951638407,5.644326248997205,59.78024895963172
8*true,74.97739040048234,42.92033182006109,87.87180704203467
103*true,-9.98025625,0.0,0.0
-7*true,-11.236502705500847,13.799862572762898,106.82684156601606
170*false,0.225,-0.4875,5.0
120*false,0.0,-0.25,0.0
-34*true,-8.762624195963989,0.4720772637315966,32.57775252344169
-79*true,0.0,0.0,0.0
73*false,-9.775,0.0,0.0
98*true,-10.0,-0.2375,4.5562500000000014E-4
-26*false,-42.25380687950768,4.675488110949109,28.39622669147265
-49*true,0.0,0.0,5.0
-124*false,0.0,0.0,0.0
30*false,-19.5,5.000937080867312,1.3699342944766457
151*true,0.0,0.0,0.0
146*true,-10.0,0.0,0.0
-132*false,-10.0,-0.25,0.0
19*false,-17.30535645412734,3.092966564599207,21.294170467166794
-86*false,-19.5,0.0,0.0
-16*true,19.11487685484242,9.140145686294911,30.326922472714713
166*false,0.0,0.0,5.0
-3*false,5.600478415997502,63.75153365903904,136.66690501204383
-133*true,0.0,0.0,0.0
-175*false,0.0,0.0,0.0
21*false,-9.940516832721585,1.2594206776362,17.36240938924665
25*true,-12.311214304332493,0.8124083709286851,5.709284020840631
81*false,0.0,0.0,5.6418125
-83*false,-10.0,-0.025,0.0
-78*false,0.0,0.0,0.0
16*false,-22.08457947858264,15.848236180390192,40.265329226511604
169*false,0.0,0.0,0.0
76*false,-9.5,0.0,0.0
168*false,0.0,0.0,0.0
-1*false,39.81904658923544,69.2506813424128,154.44241722441464
-92*true,-15.11672990551479,0.0,0.0
171*false,0.0,0.0,0.0
91*true,0.0,0.0,0.0
128*true,-10.0,0.0,0.0
-178*false,0.0,0.0,0.0
43*true,0.0,0.0,0.0
-85*false,-10.0,0.0,0.0
88*true,-9.775,0.0,0.0
-91*false,0.0,0.546319224346213,0.0
74*false,-19.5,0.0,5.0
18*false,-49.84671432798157,12.963463746012982,79.81592146217376
24*false,-31.163411483274572,9.115455437893836,13.482512317355754
-59*true,0.0,0.0,2.0787395856439375
-119*false,0.0,0.0,5.0
-29*false,-18.53199003043335,3.7211486853986404,21.953554234489573
80*false,0.0,-0.47038567610586446,0.0
131*true,0.0,0.0,0.0
-32*false,-8.779899316208933,3.164755776456715,17.695982763249177
17*false,-14.82034588305567,11.552173200644097,22.552575944772897
-115*true,0.0,-0.10857027450613843,0.0
115*false,0.0,-0.25,0.0
81*true,0.0,0.0,0.0
-84*false,0.0,-0.25,0.0
-69*true,0.0,-0.225625,0.0
3*true,109.82619884052664,53.50482684776234,161.21365011713198
-105*true,0.0,0.0,5.0
53*true,0.0,-0.18584590900079978,0.04592214845105532
172*false,-10.0,0.0,5.0
-153*true,0.0,0.0,0.0
-44*true,-3.192001743920007,-0.22919416902186934,0.0
-33*false,-9.275789676279418,-0.25,0.23293940625000006
121*false,0.0,-0.4875,0.0
23*false,-15.517670619154243,-0.25,16.418984646191827
116*false,0.0,0.0,5.2250000000000005
-28*false,-16.469700259983906,3.514416066612702,31.063990817212275
78*true,0.0,0.0,0.0
-178*true,0.0,-0.25,0.0
172*true,0.0,0.0,0.0
63*true,0.0,1.2517563164115988,0.0
46*true,0.0,0.0,8.401933750760241
80*true,0.0,0.0,0.5130876489920356
32*false,-9.785374315159649,0.0,0.0
29*true,16.24907661311798,4.62379232305141,30.5530399446559
-87*false,0.0,0.0,5.0
85*false,-9.5,0.0,0.0
-72*true,0.0,-0.059023358843195706,0.0
-166*false,0.0,-0.25,0.0
-47*false,-19.5,-0.488125,0.0
-34*false,-16.64382139111148,0.45610309676599764,19.129743133865713
72*false,-9.28625,0.0,5.003940606789257
126*true,0.0,0.0,0.0
-26*true,-18.815547818146126,2.560658369049452,16.175861169586646
17*true,19.00370458312714,7.274582049256627,12.379311177976874
-74*false,0.23512500000000003,0.0,0.0
143*true,0.0,0.0,5.0
45*false,-10.0,0.0,0.225
92*true,0.0,-0.46434374999999994,0.0
-126*false,0.0,0.0,5.0
157*false,0.0,0.0,0.0
-43*true,0.0,2.2151503412784277,5.2898918187350334
-118*false,0.0,-0.25,0.0
-38*true,-9.989028127005229,0.35873522558510124,6.9211389257430485
138*true,-10.0,0.0,0.0
117*false,0.0,0.0,5.0
-180*false,-19.5,0.0,0.0
131*false,0.0,0.0,5.0
30*true,0.0,-0.4093703803204032,10.478054141541453
-10*true,-15.72365628141024,41.54599408978195,94.86340604915026
-140*false,0.0,0.0,5.0
-14*true,-29.391972649061195,13.381908226459522,68.8105287433431
4*true,75.90389087531523,44.195886447681005,98.16401864396232
13*true,-13.864573164636873,16.10530832265063,38.40935976451019
58*true,-18.89323673367376,0.0,1.9047356385951044
-67*true,0.0,0.1251712508553869,1.3085039614672413
96*true,0.0,0.0,5.0
37*false,-19.5,0.0,9.9622003125
-42*false,-13.246482077563687,0.07395125165843719,27.213252614180487
79*true,0.0,0.0,9.78785857171875
77*false,0.0,0.22336875,0.0
-82*false,-6.909725043995472,-0.011770343826981257,5.293992359400416
-121*false,0.0,-0.25,0.0
125*false,-10.0,0.0,0.0
-84*true,-9.775,0.0,5.0
-101*true,0.0,-0.25,0.0
152*false,-9.775,0.0,0.0
-2*true,166.12645210661327,42.63594170181338,196.13289910444757
42*true,0.0,-0.25,0.9704619038839488
-134*false,0.0,0.0,0.0
67*true,0.0,0.0,0.22679330076562507
-174*false,0.0,0.0,0.0
-96*true,0.0,0.0,0.0
-93*true,0.0,0.0,5.0
3*false,-16.767268052888767,49.75751463416618,129.8280167490917
26*false,-39.72178427621595,9.698095099331997,21.745340952062563
-55*true,0.0,3.9666538107699383,5.0
-13*false,-13.548869622583108,20.072189273818324,85.90898945004035
-93*false,0.0,0.0,0.0
-53*false,1.2373758040360112,0.18875000000000003,0.0
66*false,0.0,0.0,0.0
38*true,-19.5,0.0,2.808501512719513
7*true,-15.40435272784033,34.19432601770286,71.02052714317297
79*false,-10.0,-0.025,0.0
-17*true,46.3756338365224,2.0560695543338756,28.513795973139857
133*false,0.0,-0.25,0.0
164*true,-10.0,0.0,0.0
-50*false,1.9200367649495815,0.0,5.011561300142202
176*false,0.010125000000000002,0.0,0.0
-166*true,0.0,0.0,0.0
-121*true,0.0,0.0,0.0
-137*false,0.0,-0.25,0.0
163*false,0.0,0.0,0.0
5*false,-26.16509773130134,34.8652696458602,176.5730363887756
-80*true,0.0,-0.23843869985779775,0.7144435085525739
-151*true,0.0,0.0,0.0
110*false,0.0,0.0,5.0
160*false,0.0,-0.025,0.0
-18*true,-22.408758246209185,7.411884234968834,172.68327549287608
8*false,-29.955715662878692,35.61323332532519,91.28292724240004
93*false,0.0,0.0,5.002886934094964
-89*false,0.0,0.04458760169055689,0.0
-122*true,0.0,0.0,0.0
-164*false,-10.0,0.0,0.0
106*false,-10.0,-0.25,0.0
22*true,-4.631564901975551,2.9666541504210935,42.847436478897144
-172*false,0.0,0.0,0.0
-66*false,0.225,0.0,0.0
135*true,-10.0,-0.25,0.0
-46*true,0.0,0.6761355981091965,12.97863308363086
-51*true,-10.0,0.0,7.001892906787586
-23*false,-23.93498253680551,0.0,23.13957174545524
61*false,-8.110226551985926,0.0,0.0
13*false,-32.673512466801355,17.348864933258163,71.10311666395674
-80*false,0.0,0.0,0.6187439324464592
55*true,0.0,0.8855806250000001,0.5015930811092404
-18*false,-4.260594494958833,10.401642920881914,50.5656700497354
105*true,0.0,0.0,5.0
-98*false,0.0,-0.006180600116202273,0.0
-117*true,-10.0,0.0,0.0
-6*false,1.1522400867194955,19.690267410626383,88.89025575487126
56*false,-10.0,-0.25,5.0
60*true,0.0,0.0,5.96689196320165
-45*false,-44.159766407886686,0.0,15.712754302535414
21*true,21.65509088905996,0.9744790900076983,18.981612995158446
66*true,0.0,0.0,4.75
178*false,0.0,0.0,5.0
-15*false,-25.869700698096956,9.903904304237285,88.03900187140152
-8*false,-22.204449945731177,38.263575279847885,141.78166011904887
64*false,0.0,0.0,5.247131695579798
159*true,0.0,0.0,5.0
-9*true,35.267529048450086,18.870254211539272,107.01802728909857
-22*true,-27.75277351178218,7.514688900727426,37.85514249100066
-75*true,-10.0,0.0,0.0
-39*false,0.225,-0.25,0.7176598670175426
106*true,-10.0,0.0,0.0
-72*false,0.0,0.0,0.23601086707429686
-31*true,-15.135133929935314,1.2966915806277273,7.187565558325997
104*false,0.0,0.0,0.0
50*true,0.0,0.0,0.9155715630806089
-60*true,0.0,0.225,11.228749822317965
0*true,478.23357366206216,178.37036290664153,343.7157452355431
35*false,-5.53858427817901,-0.25,20.989120806049396
37*true,-9.773773128273016,-0.25,21.56564718192574
40*false,-3.1033518730378202,5.2133252642839265,0.0
58*false,0.0,0.0,14.361774087992387
-108*true,0.0,0.0,0.0
-21*false,-33.85010863685232,12.345127507849858,43.836401289442165
-47*true,-19.5,0.0,11.217926889799845
-68*false,0.0,-0.014874999999999972,0.0
29*false,-10.517518241116841,0.4238712843883729,7.2241964363302404
11*false,-26.599522128664905,19.39694625510756,90.9020137483204
91*false,-19.5,0.0,0.0
139*true,0.0,0.0,5.0
-1*true,158.71856432494542,85.56090324394319,252.4037666697116
-25*true,-17.117422681602452,4.460519424225695,6.0305198321259414
-163*false,0.0,0.0,0.0
125*true,0.0,0.0,0.0
16*true,-16.314950707768205,4.53719078445735,30.68456661961839
-143*false,-9.5,-0.25,5.2250000000000005
62*true,-10.0,0.0,0.0
173*true,-10.0,0.0,0.0
-73*true,0.0,0.225,0.0
62*false,0.0,0.0,0.0
-156*false,0.0,0.0,5.0
-57*false,0.0,-0.14312750687291864,5.2250000000000005
42*false,0.0,18.065605180340686,1.9459786613610328
142*true,0.0,0.0,0.0
134*false,0.0,-0.025,0.0
14*true,2.511445917420648,12.661459231816837,70.52011116720017
95*true,-9.988293761788327,0.0,0.0
140*true,0.0,-0.25,0.0
-40*true,0.0,0.7282589930499388,0.0
-27*true,-5.068027123720466,17.24923988792355,0.0
88*false,0.0,0.0,0.0
1*false,11.037608657591191,69.29101912423005,155.78145672498513
48*false,-10.0,0.058592231493657776,0.0
-103*false,0.0,-0.25,0.0
-11*false,-24.49560445085905,24.938037817414777,98.87525933883398
-51*false,0.0,-0.025,5.0
127*true,0.0,0.0,0.0
-13*true,-17.121503957803014,11.392312769255787,100.16542395992184
-109*true,-19.5,0.0,0.0
54*false,-10.0,0.0,0.0
-65*false,0.0,0.0,9.986010867074297
148*false,0.0,0.0,5.0
-12*false,-17.893587927859834,15.663941974770133,107.30619973068046
94*false,0.0,0.0,0.0
-30*true,-12.304721819498278,1.4967866948433957,11.104235133660914
-116*true,0.0,0.0,9.75
-68*true,0.0,0.0,0.0
102*false,0.0,0.0,0.0
-23*true,-7.044784444326911,0.010125000000000002,47.990718627921105
-49*false,0.0,0.41350429168291325,8.917139575695433
26*true,-35.60810146800766,3.804510627579107,7.665496650094653
-52*false,-10.0,0.0,5.2250000000000005
-61*true,0.0,0.0,8.345350359850915
57*true,-10.0,0.0,0.0
-170*true,0.0,-0.25,0.0
-111*false,0.0,0.0,0.0
-167*true,0.0,0.0,0.0
-8*true,77.249627571296,26.97548039610676,112.31804635995535
-64*false,-16.916815321346547,0.0,0.0
55*false,-19.403560186747043,0.9873758040360111,0.0
64*true,0.0,0.0,0.0
43*false,0.0,0.0,14.358939813252956
147*false,0.0,-0.25,0.0
101*false,0.0,-0.25,14.2625
152*true,0.0,0.0,0.0
141*false,-18.525,0.0,0.0
-58*true,0.0,0.22617912798763334,5.2250000000000005
-71*true,0.0,0.225,0.0
-149*true,-10.0,0.0,0.0
2*false,12.649578299978309,61.61554806754119,177.09345099862003
99*false,0.0,0.0,2.3784653003906263E-6
-10*false,-18.15488618775878,36.90596217729731,86.00193754767315
-81*true,0.0,-0.25,0.0
49*false,5.285478445312503E-5,0.0,9.655802928709818
-60*false,0.5148674140823818,-0.17164365032938078,11.441498090719595
39*false,0.0,0.0,5.019074207797477
117*true,-10.0,0.0,0.0
-6*true,4.413478632479443,28.430223650974035,96.57475995540715
-78*true,0.0,0.032149957884865826,0.0
-33*true,0.0,0.4342585505286482,0.0
-147*false,0.0,0.0,0.0
24*true,-10.0,21.280818515235893,20.34603473512464
-179*true,0.0,-0.025,5.0
54*true,-9.764875000000002,0.0,5.901884589916497
-20*true,7.5883518787839215,19.37370075546409,24.628692669086153
100*false,0.0,-0.25,0.0
-104*true,-19.275,0.0,0.0
-35*true,0.0,0.011579018195797954,0.0
87*true,0.0,0.0,5.0
53*false,0.0,0.0,0.0
-83*true,-18.90820221706808,0.2569177809378284,0.0
-58*false,-9.56125,-0.2375,2.2487277736408995
146*false,0.0,-0.25,0.0
90*true,-10.0,0.010125000000000002,0.0
-106*true,-10.0,0.6738358461076533,0.0
-63*false,0.0,0.0,0.0
52*true,-7.030130845587939,0.0,0.0
96*false,0.0,0.0,0.0
-155*false,0.0,0.0,0.0
-55*false,-19.02548716628222,0.0,14.744539815175848
-98*true,0.0,-0.23980689578258,5.0
-53*true,-18.629449332404356,0.10641268831261758,5.0
138*false,0.0,0.0,0.0
0*false,69.26297134892685,106.11490879800043,183.17791707442908
-124*true,-10.0,0.0,5.0
119*true,0.0,0.0,5.0
82*true,-9.991065151955008,0.0,5.0
-169*true,0.0,0.0,0.0
170*true,0.0,-0.25,0.0
50*false,0.0,0.0,9.963750000000001
9*true,91.83928069010678,8.875980846373388,120.85308496250137
47*false,0.0,0.0,5.713223843229521
34*true,0.0,0.0,1.5730117169146378
-62*false,0.225,-0.25,10.54472963817291
-15*true,8.931578706697682,12.136249448070924,83.37636952066799
-149*false,0.0,-0.25,0.0
137*true,0.0,0.0,5.0
-101*false,-10.0,0.0,0.0
145*false,-10.0,0.0,0.0
49*true,0.0,0.0,0.0
59*true,-10.0,0.0,11.5972142220849
112*true,0.0,0.0,0.0
-154*false,0.0,-0.25,0.0
-56*false,-19.46770530598421,0.18875000000000003,5.3539550861348815
-88*true,0.0,-0.4539871875,5.0
-61*false,-9.775,1.7412522149026495,0.0
109*true,0.0,0.0,5.0
-148*false,-10.0,0.0,0.0
-102*false,0.0,0.0,0.0
147*true,0.0,0.0,0.0
-63*true,0.0,0.0,0.0
97*true,-10.0,0.225,0.225
46*false,-8.968610379950535,0.0,0.0
