1*1-1,0.0,0.0,0.0,0.0
0*4-6,0.0,-278.60625,0.0,0.0
1*1-2,0.0,0.0,0.0,0.0
0*4-7,0.0,-372.4124114586914,0.0,-150.0
0*4-8,0.0,-258.567140625,0.0,0.0
1*1-0,0.0,0.0,0.0,0.0
0*4-9,0.0,0.0,0.0,0.0
0*4-0,0.0,0.0,0.0,0.0
0*4-1,0.0,-1.7458432402343749,0.0,-142.5
0*4-2,0.0,-294.536265625,-2.5,-142.5
4*2-13,-2.5,0.0,0.0,0.0
4*2-12,0.0,0.0,0.0,0.0
4*2-11,0.0,0.0,0.0,0.0
4*2-10,0.0,0.0,0.0,0.0
4*2-16,-2.5,0.0,0.0,0.0
4*2-15,0.0,0.0,0.0,0.0
4*2-14,0.0,0.0,-2.25625,0.0
2*0-1,0.0,-2.375,0.0,0.0
2*0-2,0.0,0.0,0.0,-292.5
2*0-3,0.0,-150.0,0.0,0.0
4*3-10,0.0,0.0,0.0,0.0
2*0-0,-1.658551078222656,0.0,0.0,0.0
4*3-14,0.0,0.0,0.0,-2.375
1*5-16,0.0,0.0,0.0,0.0
4*3-13,-4.536265625,0.0,0.0,0.0
4*3-12,-2.5,0.0,-2.375,-150.0
1*5-14,-816.7517708261717,0.0,-264.6759375,0.0
1*5-15,-271.10625,0.0,0.0,0.0
4*3-11,0.0,0.0,0.0,0.0
1*5-12,0.0,0.0,0.0,0.0
1*5-13,0.0,-376.33092421874994,-700.2625495120889,0.0
4*3-17,-2.5,0.0,0.0,0.0
1*5-10,0.0,0.0,0.0,0.0
4*3-16,0.0,0.0,0.0,0.0
1*5-11,0.0,-142.5,0.0,0.0
4*3-15,0.0,0.0,-2.375,0.0
0*3-4,0.0,0.0,0.0,-4.75625
1*2-2,0.0,0.0,0.0,0.0
0*3-5,0.0,0.0,0.0,0.0
1*2-3,0.0,0.0,0.0,0.0
0*3-6,0.0,0.0,0.0,0.0
1*2-0,0.0,0.0,0.0,0.0
0*3-7,0.0,-271.10625,0.0,0.0
1*2-1,0.0,0.0,0.0,0.0
0*3-8,0.0,0.0,0.0,0.0
1*2-8,0.0,0.0,-2.5,0.0
0*3-0,-1.8377297265624999,0.0,0.0,0.0
1*2-6,0.0,0.0,-2.375,0.0
0*3-1,0.0,-150.0,0.0,-429.80945234374997
1*2-7,0.0,0.0,0.0,0.0
0*3-2,-2.375,0.0,-2.777365427923779,-234.15825469892573
1*2-4,0.0,0.0,0.0,0.0
1*2-5,0.0,0.0,0.0,0.0
0*3-3,-130.74497064650194,-6.327499199747069,-2.432114957421875,-106.09389118044918
2*0-9,0.0,0.0,-150.0,0.0
0*1-16,0.0,0.0,-150.0,0.0
2*0-5,0.0,0.0,0.0,0.0
2*0-6,0.0,0.0,0.0,0.0
0*1-15,-2.5,0.0,0.0,0.0
2*0-7,0.0,0.0,0.0,0.0
0*1-14,-130.98125,0.0,-272.1759375,0.0
2*0-8,0.0,0.0,0.0,0.0
0*1-13,-764.0999225390623,0.0,-132.9439797265625,-2.25625
0*1-12,-922.0361195429647,0.0,-883.1145572767888,-1.9344523437499999
0*1-11,-294.536265625,0.0,-310.1176167770507,-2.036265625
0*1-10,-54.76592415742682,0.0,0.0,0.0
2*1-0,0.0,0.0,0.0,-2.375
2*1-1,0.0,0.0,0.0,0.0
2*1-2,0.0,0.0,0.0,0.0
2*1-3,0.0,0.0,-2.25625,-2.5
1*3-2,0.0,0.0,0.0,0.0
1*3-9,-6.114155468749999,0.0,0.0,0.0
1*3-7,0.0,-2.1434375,0.0,-2.5
1*3-8,0.0,-1.9344523437499999,-4.3377297265625,-6.9112656249999995
0*3-10,0.0,0.0,0.0,0.0
1*3-5,0.0,0.0,0.0,0.0
0*3-11,-150.0,0.0,-292.5,0.0
1*3-6,-2.25625,0.0,0.0,0.0
0*3-12,0.0,0.0,-483.8818617187499,0.0
0*3-13,-263.98125,0.0,-285.375,0.0
1*3-3,0.0,0.0,0.0,-2.25625
1*3-4,0.0,0.0,0.0,0.0
0*3-14,-277.875,0.0,-556.48125,0.0
5*4-14,0.0,0.0,0.0,0.0
0*3-15,-414.6759375,0.0,-142.5,0.0
5*4-13,0.0,0.0,0.0,0.0
0*3-16,0.0,0.0,0.0,0.0
0*3-17,0.0,0.0,0.0,0.0
5*4-16,0.0,0.0,0.0,0.0
5*4-15,0.0,0.0,0.0,0.0
5*4-17,0.0,0.0,0.0,0.0
2*1-8,0.0,0.0,0.0,0.0
2*1-9,0.0,0.0,0.0,0.0
2*1-4,0.0,0.0,0.0,0.0
5*4-10,0.0,-150.0,0.0,0.0
2*1-5,-4.63125,-2.5,-2.5,0.0
5*4-12,0.0,0.0,0.0,-2.5
2*1-6,0.0,-2.5,0.0,0.0
5*4-11,0.0,0.0,0.0,-150.0
3*0-6,-142.5,0.0,0.0,0.0
3*0-7,0.0,0.0,0.0,0.0
3*0-4,-2.1434375,0.0,0.0,0.0
3*0-5,0.0,-137.51843749999998,0.0,-2.25625
3*0-8,-2.5,0.0,0.0,0.0
3*0-9,-292.5,0.0,0.0,0.0
5*3-12,-2.5,-427.875,0.0,-285.375
5*3-13,0.0,0.0,0.0,-292.5
2*2-0,0.0,0.0,0.0,0.0
2*2-1,0.0,0.0,0.0,0.0
5*3-15,0.0,0.0,0.0,0.0
5*3-16,0.0,0.0,0.0,0.0
5*3-17,-2.375,0.0,0.0,0.0
3*0-16,0.0,0.0,0.0,-150.0
0*2-17,0.0,0.0,0.0,0.0
3*0-15,0.0,-122.17593749999999,0.0,0.0
0*2-16,0.0,0.0,0.0,0.0
5*3-10,0.0,-150.0,-150.0,-292.5
0*2-15,-2.1434375,0.0,0.0,0.0
5*3-11,0.0,-285.375,0.0,-145.0
0*2-14,-110.26378359374998,0.0,-2.375,0.0
3*0-17,0.0,0.0,0.0,-150.0
0*2-13,0.0,0.0,0.0,-2.375
1*4-0,0.0,-2.375,0.0,0.0
3*0-12,-150.0,0.0,0.0,0.0
0*2-12,0.0,-2.5,-150.0,0.0
1*4-1,0.0,0.0,0.0,0.0
3*0-11,-150.0,0.0,0.0,-2.25625
3*0-14,0.0,0.0,0.0,0.0
0*2-11,0.0,0.0,0.0,0.0
3*0-13,0.0,0.0,-1.8377297265624999,-104.75059441406248
0*2-10,-2.375,0.0,-292.5,0.0
3*0-10,0.0,0.0,0.0,0.0
1*4-8,0.0,0.0,0.0,0.0
1*4-9,0.0,0.0,0.0,0.0
1*4-6,0.0,0.0,0.0,0.0
1*4-7,0.0,0.0,0.0,0.0
1*4-4,0.0,0.0,0.0,0.0
1*4-5,0.0,0.0,0.0,0.0
1*4-2,0.0,0.0,0.0,0.0
1*4-3,0.0,0.0,0.0,0.0
4*4-10,0.0,0.0,0.0,0.0
4*4-16,0.0,0.0,0.0,0.0
2*2-7,-2.25625,0.0,0.0,-2.375
2*2-8,-2.25625,0.0,-2.25625,-2.375
4*4-17,0.0,0.0,0.0,0.0
2*2-9,0.0,-2.1434375,-2.25625,-2.5
4*4-13,0.0,0.0,0.0,0.0
2*2-4,0.0,-2.5,0.0,0.0
4*4-14,0.0,0.0,0.0,0.0
2*2-5,-2.25625,0.0,0.0,0.0
4*4-15,0.0,0.0,0.0,0.0
2*2-6,0.0,0.0,0.0,0.0
3*0-2,0.0,-260.26378359374996,-0.09163195312500001,0.0
3*0-3,-2.5,0.0,0.0,0.0
3*0-0,0.0,0.0,-2.5,-150.0
3*0-1,0.0,-2.5,-2.25625,0.0
0*4-10,0.0,0.0,0.0,0.0
0*4-11,0.0,0.0,-142.5,0.0
0*4-12,0.0,0.0,-464.52744270117176,0.0
0*4-13,-768.9916437679152,0.0,-292.5,0.0
0*4-14,-137.875,0.0,-150.0,0.0
0*4-15,-2.5,0.0,-152.25625,-1.9344523437499999
0*4-16,-89.81054088575681,0.0,0.0,0.0
0*4-17,0.0,-2.5,0.0,0.0
5*5-7,-142.5,0.0,0.0,0.0
5*5-8,-2.375,0.0,0.0,0.0
5*5-5,0.0,0.0,-292.5,0.0
5*5-6,-263.98125,0.0,-277.875,0.0
5*5-3,0.0,0.0,0.0,0.0
5*5-4,0.0,0.0,-2.5,0.0
5*5-1,0.0,0.0,0.0,0.0
5*5-2,0.0,0.0,0.0,0.0
0*0-1,0.0,-277.875,0.0,-382.42339062499997
0*0-2,0.0,-292.5,0.0,-292.5
0*0-3,0.0,0.0,0.0,-150.0
2*4-12,0.0,0.0,0.0,0.0
2*4-13,0.0,0.0,0.0,0.0
2*4-10,0.0,0.0,0.0,0.0
2*4-16,0.0,0.0,0.0,0.0
2*4-17,0.0,0.0,0.0,0.0
2*4-14,0.0,0.0,0.0,0.0
2*4-15,0.0,0.0,0.0,0.0
2*5-17,-2.5,0.0,0.0,0.0
2*5-15,0.0,0.0,0.0,0.0
2*5-10,0.0,0.0,0.0,0.0
4*0-10,-289.5836729488907,0.0,0.0,-2.375
4*0-11,-101.2589079335937,-2.5,-263.98125,-1.8377297265624999
4*0-14,-285.375,0.0,0.0,-150.0
4*0-15,0.0,-128.60625,0.0,-150.0
4*0-12,-137.875,0.0,0.0,0.0
4*0-13,-292.5,0.0,0.0,0.0
4*0-17,0.0,-292.5,0.0,-150.0
2*3-17,0.0,0.0,0.0,0.0
2*3-10,0.0,0.0,0.0,0.0
2*3-15,0.0,0.0,0.0,0.0
2*3-16,0.0,0.0,0.0,-2.25625
4*1-11,0.0,0.0,0.0,-2.375
4*1-12,0.0,0.0,0.0,0.0
4*1-10,0.0,0.0,0.0,0.0
4*1-15,0.0,0.0,0.0,0.0
4*1-16,0.0,0.0,0.0,0.0
4*1-13,0.0,0.0,0.0,0.0
4*1-14,0.0,0.0,0.0,0.0
4*1-17,0.0,0.0,0.0,0.0
0*2-8,0.0,0.0,-2.5,0.0
0*2-9,0.0,-2.036265625,-152.375,0.0
0*2-0,0.0,0.0,0.0,0.0
0*2-1,0.0,0.0,0.0,0.0
0*2-2,0.0,0.0,-2.375,0.0
0*2-3,0.0,0.0,0.0,0.0
0*2-4,0.0,0.0,0.0,0.0
0*1-6,0.0,-142.5,-150.0,0.0
1*0-4,0.0,0.0,0.0,0.0
0*1-7,-2.5,0.0,0.0,0.0
0*1-8,0.0,-2.5,0.0,-2.5
0*1-9,0.0,-2.5,0.0,-2.5
1*0-0,0.0,0.0,0.0,0.0
1*0-1,0.0,0.0,0.0,0.0
0*5-10,0.0,0.0,-2.375,0.0
0*5-12,0.0,-244.67339062499997,-150.0,0.0
0*5-11,-2.25625,-150.0,-2.5,-2.1434375
0*5-14,-135.375,0.0,-150.0,0.0
0*1-2,0.0,0.0,0.0,-150.0
0*5-13,-2.5,-2.375,0.0,0.0
0*1-4,0.0,-150.0,-2.5,0.0
0*5-15,0.0,-2.375,0.0,0.0
0*1-5,0.0,0.0,0.0,0.0
