,0.0,0.0,5.0
41*false,0.0,3.8627115902100435,8.548336071811727
-147*true,0.0,0.0,0.0
116*true,0.0,0.0,5.0
126*false,0.0,0.0,5.0
-112*false,0.0,0.0,5.0
-43*false,-8.775188678330563,-0.25,18.424201024444585
-21*true,6.077108797281133,0.9608601072055453,29.34208020619233
-38*false,-9.222590862519734,0.13243007422898037,9.973875
36*true,0.0,11.031564990487043,17.5784062435749
41*true,0.0,-0.25,26.11028694581917
36*false,7.113870570854906,1.4786695727686336,6.633202026006288
-28*true,-19.457411650319543,1.6353078716543925,48.3308807929983
-70*true,0.0,0.0,5.058966601246386
-4*true,35.31829826972806,22.137185347500086,156.93830195436382
27*true,0.0,1.3870994816466475,5.536124969948829
57*false,0.0,0.0,5.300705013080254
-109*false,0.0,0.0,5.0
90*false,0.0,-0.25,0.0
-37*true,-9.645279176871455,-0.2375,7.519808985115229
-22*false,-18.348750000000003,-0.25,38.801622850641216
18*true,-35.95475415387887,3.9795131213105597,59.06733473239461
-3*true,-6.877058354156195,29.202261535115245,108.61487277883845
7*false,-49.84061840984273,24.7629232578729,47.730932871266965
-141*false,0.0,0.0,0.0
105*false,-10.0,-0.25,0.0
12*true,40.30771453584578,5.115962138276896,5.918231651393416
65*true,-19.28488329156998,0.0,0.0
-7*false,-22.869316972126263,7.714252728902171,93.83606359313926
-16*false,-41.159277033106584,7.637393382507664,58.23375490591183
-156*true,0.0,0.0,5.0
-136*false,-19.5,-0.25,0.0
6*false,-58.33147580916034,19.596937699336998,82.42495656367359
132*false,0.0,0.0,5.0
-108*false,-9.48759736723527,0.0,0.0
6*true,0.7800145534923519,8.980985136755002,47.20575554811914
169*true,-10.0,0.0,0.0
-41*true,-8.618509912539025,0.5613126254859673,24.03423242744205
-96*false,0.0,0.0,0.0
-102*true,-19.275,-0.25,0.0
94*true,0.0,-0.25,0.0
-66*true,-9.785794375000002,-0.1910333987536138,0.0
-73*false,-10.0,-0.8137074789875196,0.0
86*false,0.0,-0.25,0.0
-11*true,-5.437131066951867,10.371655036982569,32.07020639698662
-56*true,-10.0,-0.012499999999999983,5.0
-17*false,-5.812087883487954,4.413648697475665,23.70295919703821
82*false,0.0,-0.25,0.0
1*true,148.06599093306562,32.773236483209594,136.8263294854702
108*true,0.0,2.159656906779276,0.0
-130*false,0.0,0.0,0.0
93*true,0.0,0.0,5.0
-123*false,-10.0,0.0,5.2756140614384135
22*false,0.49616971366689516,2.084434776882062,51.36810107498307
-24*false,-14.208864924698169,6.6486968148076055,21.74413108754566
75*false,0.0,0.0,4.923822021559452
-44*false,-17.359485651429928,0.0,10.856057846917798
-37*false,-9.437924745736517,1.5200409945803353,5.972000687799666
76*true,0.0,0.0,0.0
-42*true,-10.0,0.5506503969932706,0.0
-128*true,0.0,-0.025,0.0
-92*false,0.0,0.0,5.0
122*false,-10.0,0.0,0.0
68*false,-10.0,0.0,0.0
-54*true,0.0,-0.03215418308347262,8.879179868939723
-31*false,2.204147104805063,0.5966868153810877,38.583150109023805
-100*true,0.0,0.0,6.022843264153579
28*false,-32.665810661583976,-0.04299150781250002,0.0
-89*true,-10.0,0.0,0.0
-155*true,0.0,-0.25,0.0
-115*false,0.0,-0.2375,5.225700622456538
113*true,0.0,0.225,0.0
28*true,-18.745017682208562,0.0,12.744377136785861
-135*false,0.0,0.0,0.0
35*true,0.0,0.2363851981393681,5.7997104530653205
14*false,-40.73290080019257,-0.32212202251298827,66.58984374928082
-25*false,-15.475078297503252,3.1560908642556074,33.77868876845189
